RegionID,SizeRank,RegionName,RegionType,StateName,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022
394953,402,"Paducah, KY",msa,KY,124113,125739,125545,123714,127591,126785,120137,114717,124151,132800,129177,120280,119912,126725,131655,133592,134347,145651,145763,152954,140346,141886,134975,136965,142448,147887,154892,147953,142302,142057,140892,148328,153696,156975,156230,160213,164737,163568,160195,158286,162199,164252,164072,161130,156191,168496,175717,172065
394410,404,"Brainerd, MN",msa,MN,200760,195050,194522,201445,202962,202183,201753,203620,206159,204574,204624,212210,210731,215309,218565,221778,212736,198554,190302,192406,202915,215437,226264,232687,237825,249118,253167,259965,261626,260881,255869,246871,255480,263788,269826,270261,266299,272730,271752,269985,274842,259274,258771,259328,276163,289722,289247,306951
394501,405,"Corning, NY",msa,NY,107231,112522,112101,106070,104215,102196,103576,99811,98349,96047,100927,109077,114144,113122,113469,110392,108799,110946,117803,125381,118521,124334,120178,121263,112839,118509,123866,128657,131718,132773,126140,126730,128801,137907,141203,139069,136654,133213,138963,141013,144779,146352,148015,139312,138203,135823,141600,142437
394505,406,"Corvallis, OR",msa,OR,350082,359459,350186,351178,357060,367428,366893,369008,365892,373130,373687,366134,360890,354438,358403,371112,379948,391362,384077,382685,373426,364932,372148,383347,396651,405139,405125,414161,407258,412337,410751,431007,431274,437885,436527,446742,460620,468538,477737,478580,478188,474708,473474,478512,490512,502766,518765,541313
394911,408,"New Philadelphia, OH",msa,OH,114055,115091,118204,122338,125412,122016,130066,123854,129034,124738,128788,125356,123041,119062,121792,114870,120546,123160,122839,125508,123568,132643,136197,134394,138883,135015,142270,144809,145705,148913,142938,151103,144868,150469,146198,149436,149679,151451,151080,161453,155007,153807,148405,151898,161416,165498,168319,165159
394928,409,"Ocean City, NJ",msa,NJ,352851,381296,390230,389820,365316,353087,341210,345790,356283,354588,351980,358953,373550,380001,381641,393388,406487,404904,388289,383705,399434,412978,410597,409183,420383,429765,438433,446427,461119,470996,477892,473826,471012,458930,461137,456796,463604,469496,484378,482923,486445,489230,481167,467823,447435,463262,492420,518299
395140,410,"Sunbury, PA",msa,PA,96501,99899,102267,93912,97186,96624,102226,103122,102250,108827,117471,116624,108740,103653,104686,104221,99151,100655,89818,98075,106076,118418,104043,95469,104593,116401,125414,119439,118395,111261,106476,98273,90791,95027,109559,119894,114737,110729,112439,120319,119325,111975,113768,107319,109827,95212,98777,99076
753887,411,"Hermiston, OR",msa,OR,190766,192156,189333,187791,180410,187543,194797,198298,193774,189233,193480,194993,198630,206987,209193,212317,213538,216768,222733,225929,229325,212580,207381,215423,225938,226700,223293,236503,241695,247442,235550,242656,239082,249861,249824,263743,269158,275266,275987,270618,274912,274329,274008,276559,285163,289881,298335,292247
394964,412,"Parkersburg, WV",msa,WV,108419,109218,116072,124732,129065,128610,126948,132416,135926,141678,133831,132279,126015,127933,117494,119189,118282,122821,120999,122576,124179,131057,136319,135644,137878,138596,149086,147141,146567,151539,155312,155856,160283,159510,159459,149065,150033,151025,151447,150559,149627,144401,147946,148137,158765,157057,160715,152125
394641,413,"Grants Pass, OR",msa,OR,272199,274090,275723,278043,280739,281904,283690,288032,289160,286746,280550,280595,279787,291665,291231,294814,290433,291158,291417,295045,292162,294873,296640,306247,321844,331841,337873,338795,341448,348479,349619,349600,355973,366928,371798,381792,381212,390352,382838,385189,382698,390697,406825,419781,417775,410512,402931,403329
394373,414,"Beaver Dam, WI",msa,WI,152192,147402,143593,140157,142055,144596,149779,152968,159161,159937,158707,159202,159291,160328,157848,154806,154187,157964,166581,170688,162958,165052,167593,180191,175797,183578,186607,195299,188108,186484,175934,192853,189588,195946,190857,193440,194932,195948,203601,208530,206876,200377,201719,198059,201848,204919,213401,214222
394980,416,"Pine Bluff, AR",msa,AR,94612,88497,92161,91668,104723,99692,98969,92582,103573,105873,114451,107877,109252,106324,98675,95511,101804,104384,112755,108660,113904,108845,108142,110301,100150,94614,95691,102262,110403,111067,120622,119450,118687,118111,120207,122934,126266,133767,134731,132067,124101,128588,135341,134734,131918,130384,129849,135651
395175,417,"Ukiah, CA",msa,CA,422275,405281,412126,402561,414439,402843,396834,395133,379674,385051,381838,394782,401443,399823,410028,408271,411225,402476,419633,406660,402373,384590,388005,412226,416149,443633,457174,464368,468540,474925,478924,483941,468813,471693,474290,497348,507047,502061,487025,481005,476191,485136,488952,495965,489803,494094,520832,544494
395248,418,"Zanesville, OH",msa,OH,115631,127488,127998,136513,135317,139600,139932,136206,131104,127075,123959,121231,126551,129847,131980,126521,129726,133781,136943,138927,140210,141463,137470,135906,140440,143706,145634,148959,148845,153412,148142,146546,141108,140402,150779,157508,166178,154830,158155,153512,166750,169571,168408,161977,154158,167436,165640,157636
394942,421,"Orangeburg, SC",msa,SC,132925,133601,128718,128393,124948,127078,118332,119588,125605,128590,125722,119470,119606,121494,115904,120418,124104,137967,117660,121398,119168,140869,139109,136305,129714,137396,140656,154281,153765,150632,150403,148019,151820,153243,154955,154639,155379,160825,169009,166416,156398,155820,164924,170879,178142,162752,161198,163512
394907,422,"New Castle, PA",msa,PA,96098,103065,108982,108096,99898,100277,97928,91940,91687,100994,112539,112843,112030,104653,95849,93776,101171,115731,116350,118591,108845,101888,100741,103787,109594,111605,103992,108005,107485,111905,115878,114208,114854,103561,107421,115001,125130,129151,130593,132066,126226,134582,139610,145448,139750,139781,145645,146651
395212,423,"Watertown, WI",msa,WI,210360,199218,186726,196763,194393,206635,201107,196721,203519,212332,219859,216292,213478,210333,209050,208053,228788,231386,234537,226240,228039,236718,233654,232155,225246,226800,229303,231699,238329,238125,240128,245483,246627,248437,235661,239206,240747,254970,257234,257064,245789,237364,230039,237659,255682,275637,290492,283286
394489,425,"Columbus, IN",msa,IN,177045,176763,170640,173705,169456,175462,176633,182513,178210,177619,180141,184154,185776,180530,175053,174113,179476,179517,180419,183582,184035,181580,174288,180967,183209,186724,189049,190423,202196,209188,212336,217319,210378,222728,217821,225593,221485,220513,221424,225473,232798,228309,230785,230639,236269,237259,239349,245632
394345,427,"Athens, TX",msa,TX,214663,216886,227357,232129,214804,208239,191120,198373,186895,190375,195078,198367,198771,206618,220889,225875,211826,216734,221990,225393,195339,204071,214344,248818,251596,256071,254368,249975,244463,250410,251896,251174,241060,255906,259797,260997,245162,257005,302614,331182,343988,306089,292982,273405,271587,287684,313322,327474
394847,428,"Meadville, PA",msa,PA,98276,97131,95001,100881,97648,98582,97605,99313,102907,102455,104978,104148,101635,102085,96106,100580,104246,109271,108895,109514,116062,115570,110335,103105,102875,104041,106385,114300,121275,127982,118332,113231,107041,119042,118102,118086,115452,122214,127320,130808,131209,134096,135580,142540,139890,143310,143170,149466
394704,429,"Indiana, PA",msa,PA,96246,93363,98657,99707,102170,104490,108024,101000,98554,102568,111486,107626,107035,106208,113978,106556,99779,104871,109606,120000,122772,120324,107700,92023,88310,102084,113811,127560,120444,119877,109678,118196,119146,127911,120881,118652,118264,125215,125279,124512,124892,132313,131690,132308,128018,129328,124388,124738
394859,430,"Midland, MI",msa,MI,140770,136999,141076,138914,147603,147185,145425,138344,137228,143058,142370,145000,138154,144959,146656,152927,150637,142845,139100,137170,145056,143997,143824,146460,147225,151167,151115,163504,154537,148622,148677,156800,165975,164937,169748,172718,176941,177763,178997,179441,190348,194684,192522,191258,192222,201748,205783,211109
394682,431,"Hinesville, GA",msa,GA,152731,143572,138788,142614,139346,142875,149600,154663,151276,142310,149458,158875,163126,154166,149520,146946,150108,147833,148225,149007,156102,160226,170760,172346,173408,167020,168113,168031,169472,174095,173212,171440,169733,171380,175500,179588,186074,187056,192378,192104,195435,200331,200987,205910,204643,212013,214001,220033
394755,433,"Kokomo, IN",msa,IN,111768,112501,104754,100332,104737,103819,108257,102633,107322,105934,110540,113348,115680,121443,121249,123214,112004,117198,116257,121968,106722,103498,108668,118061,126784,129117,135285,129107,123214,120035,118871,126990,125796,135919,130663,131085,120897,127282,127992,128625,129354,135018,140067,139596,139873,138079,147919,157032
394675,435,"Helena, MT",msa,MT,258896,255340,253909,255067,246956,248748,253289,265128,271951,273194,276104,276255,279626,282860,280417,278650,274685,279261,276365,277657,270220,267213,266472,282809,293483,303851,308825,322040,322314,334542,333667,352468,353914,366099,360230,359774,362361,378435,389313,384287,392862,397996,420233,414390,424861,439631,464369,456084
394452,436,"Centralia, WA",msa,WA,230457,230315,213783,218249,209498,219024,222803,238088,239315,240586,248206,253968,256132,252123,251133,250848,252307,259099,263142,264317,262682,261307,264323,286112,296698,301044,292910,305314,304742,302160,292262,314523,327233,336489,341696,358241,371373,369110,364594,364182,367134,385670,388388,391122,381535,393018,410117,414108
395231,437,"Wilson, NC",msa,NC,127313,132398,133179,131546,126448,130619,133292,143444,140272,139411,130897,130903,128135,132898,130618,135812,135779,139852,143496,139897,136489,135075,144591,149486,147514,146076,150762,169751,176100,179158,172196,173480,169521,168059,170476,172024,167945,168377,173176,187999,185484,182829,188358,189530,197604,193081,206076,200020
395133,438,"Stillwater, OK",msa,OK,160939,165731,168295,172636,168008,167052,164677,167176,175158,172907,171555,165148,165787,169502,182561,185892,188572,180438,186608,176241,172497,164807,171390,174024,176650,181949,183931,187249,190480,190618,192295,189440,190931,192032,191327,191862,190142,191546,194967,200504,203584,203379,193014,201098,189268,204176,214847,229763
394644,440,"Great Falls, MT",msa,MT,191510,189247,186390,178886,182713,184382,189393,190171,187413,193592,195948,201775,197181,200187,204291,206792,202165,192534,194424,197873,205948,206075,202578,206955,210379,219830,218355,225547,227758,229829,218280,221267,221669,236082,236244,241601,238623,242171,247168,252547,256613,253441,263178,272053,283172,290371,289636,288301
395126,441,"Statesboro, GA",msa,GA,145309,149371,141576,136682,143624,142681,141185,136347,139070,141785,139047,143333,146377,146031,157515,160738,169893,154984,154401,152020,156599,156675,155191,155782,160204,161288,168697,171650,177138,175805,167931,163998,166078,171176,181100,185468,187411,189517,191024,193408,190433,189850,187175,195908,191232,207059,209619,224095
394445,442,"Casper, WY",msa,WY,200140,202599,204492,213046,209832,216230,208543,214098,206335,209273,211964,218537,220901,215899,216700,227278,229977,223031,215094,213246,221818,218469,224138,220010,220772,220031,229331,235883,237544,239801,240715,238117,228753,223059,231307,241149,252138,251255,255051,252792,251820,243953,244311,243840,256875,264330,275102,279531
395085,443,"Seneca, SC",msa,SC,180924,178358,184680,180784,188647,199710,193700,189119,174509,179335,170873,173706,170697,178441,172217,176475,180128,188500,186716,193144,198088,209370,203144,202684,209624,224080,236439,238912,233835,217258,220490,221432,235043,234944,237922,240790,238706,245602,242532,265866,267354,275630,257986,254861,254997,258623,264163,280870
395145,444,"Talladega, AL",msa,AL,140334,129635,131672,124928,132511,134236,140775,145576,142884,142166,147685,149485,152673,149435,146934,155036,146406,153408,149329,158578,152172,149650,150491,150693,152204,160794,166738,175676,176826,170567,163128,161996,165151,171418,168480,171575,173892,178483,173162,187343,188719,203017,184560,194315,200271,201240,200000,189094
394986,445,"Plattsburgh, NY",msa,NY,142846,142305,144566,148254,142958,135969,122127,136146,144137,154769,148969,145770,148749,151222,148522,145206,142393,140957,146126,151708,154300,149096,142871,146765,154688,165192,168645,168588,169109,169529,165125,160273,163831,161771,171843,177815,186155,188217,179355,183449,197361,203580,206377,194969,197014,202381,213798,226353
395205,446,"Warsaw, IN",msa,IN,171771,165336,172216,168302,173219,168973,167212,171725,173712,181791,179157,180087,182284,187579,190958,187063,182268,178752,179899,184779,189001,196440,198731,196488,208283,212392,215282,204547,195386,195574,196339,198805,207174,214520,230705,237273,232903,223271,210969,223007,225423,236189,233429,233691,238901,230505,233937,224230
394822,447,"Manitowoc, WI",msa,WI,115371,113862,108911,104891,106109,109764,123763,127166,130498,119027,117850,118868,120248,119636,120411,128364,130300,125414,114186,117118,123898,131807,129070,124708,126273,125453,130809,132782,136474,136369,139989,142377,150447,150165,154009,150145,151227,153959,152664,150193,145616,145123,151558,157935,158226,157067,156146,157194
395077,448,"Searcy, AR",msa,AR,124848,122110,127594,130688,123175,115832,105033,119221,119311,127322,126703,131309,129251,126469,128230,130082,132924,123728,129063,128586,133476,134531,135183,137491,134768,137628,141413,146771,147588,147268,148093,144917,148401,154285,159102,158037,159195,158085,164731,163699,163503,165034,161383,168849,164627,168764,172260,174008
394541,449,"DuBois, PA",msa,PA,92145,85565,84920,80722,83495,86225,97635,97774,95938,87105,88247,86071,83188,83774,83585,82515,80752,81127,91410,94473,97469,102315,100161,102176,97706,105576,104394,107627,113434,125901,113999,108248,92222,101114,100612,104031,103041,106935,104561,107434,107107,122823,125866,124995,117038,119103,124945,132549
753881,450,"Glenwood Springs, CO",msa,CO,380793,400882,426804,435356,419847,392367,388002,399542,409842,418407,406335,409231,402885,408870,410338,418751,445219,448076,463813,455619,463333,432072,418325,437156,479170,532983,547679,564369,601471,611814,624231,597835,575904,559962,542195,567638,600789,631787,641281,592818,546710,507859,511027,496772,491573,495455,524481,563026
394994,451,"Port Angeles, WA",msa,WA,284031,275724,274643,285246,280982,284483,271268,283048,274879,282753,282084,291023,300972,298584,296657,305546,308947,312560,295111,314222,323466,339544,333245,336761,341158,346743,348517,356624,353097,357173,363408,380332,385585,396739,398132,407363,399192,413617,427079,432424,445233,456050,463545,446982,432578,439726,444224,460019
